year;code;name;amount;policy
2020;421N;Regulación y protección de la Propiedad Industrial;51.444,00;42. INDUSTRIA Y ENERGÍA
2020;421O;Calidad y seguridad industrial;3.506,71;42. INDUSTRIA Y ENERGÍA
2020;422B;Desarrollo industrial;59.919,98;42. INDUSTRIA Y ENERGÍA
2020;422M;Reconversión y reindustrialización;871.454,98;42. INDUSTRIA Y ENERGÍA
2020;431A;Promoción comercial e internacionalización de la empresa;400.482,34;43. COMERCIO, TURISMO Y PYMES
2020;431N;Ordenación del comercio exterior;9.076,64;43. COMERCIO, TURISMO Y PYMES
2020;431O;Ordenación y modernización de las estructuras comerciales;9.517,82;43. COMERCIO, TURISMO Y PYMES
2020;432A;Coordinación y promoción del turismo;332.167,33;43. COMERCIO, TURISMO Y PYMES
2020;433M;Apoyo a la pequeña y mediana empresa;144.958,62;43. COMERCIO, TURISMO Y PYMES
2020;464B;Apoyo a la innovación tecnológica en el sector de la defensa;467.610,00;46. INVESTIGACIÓN, DESARROLLO, INNOVACIÓN Y DIGITALIZACIÓN
2020;467C;Investigación y desarrollo tecnológico-industrial;396.179,70;46. INVESTIGACIÓN, DESARROLLO, INNOVACIÓN Y DIGITALIZACIÓN
2020;495C;Metrología;8.473,16;49. OTRAS ACTUACIONES DE CARÁCTER ECONÓMICO
2020;921U;Publicaciones;91,94;92. SERVICIOS DE CARÁCTER GENERAL
2020;000X;Transferencias internas (Sección: 20 MINISTERIO DE INDUSTRIA, COMERCIO Y TURISMO);68.968,96;92. SERVICIOS DE CARÁCTER GENERAL
2020;231F;Otros servicios sociales del Estado;106.482,10;23. SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL
2020;411M;Dirección y Servicios Generales de Agricultura, Pesca y Alimentación;84.782,86;41. AGRICULTURA, PESCA Y ALIMENTACIÓN
2020;412C;Competitividad y calidad de la producción y los mercados agrarios;49.748,29;41. AGRICULTURA, PESCA Y ALIMENTACIÓN
2020;412D;Competitividad y calidad de la sanidad agraria;42.013,44;41. AGRICULTURA, PESCA Y ALIMENTACIÓN
2020;412M;Regulación de los mercados agrarios;5.803.980,10;41. AGRICULTURA, PESCA Y ALIMENTACIÓN
2020;413A;Competitividad industria agroalimentaria y calidad alimentaria;32.555,40;41. AGRICULTURA, PESCA Y ALIMENTACIÓN
2020;414A;Gestión de recursos hídricos para el regadío;59.726,57;41. AGRICULTURA, PESCA Y ALIMENTACIÓN
2020;414B;Desarrollo del medio rural;1.233.563,12;41. AGRICULTURA, PESCA Y ALIMENTACIÓN
2020;415A;Protección de los recursos pesqueros y desarrollo sostenible;19.032,25;41. AGRICULTURA, PESCA Y ALIMENTACIÓN
2020;415B;Mejora de estructuras y mercados pesqueros;42.878,24;41. AGRICULTURA, PESCA Y ALIMENTACIÓN
2020;416A;Previsión de riesgos en las producciones agrarias y pesqueras;216.466,92;41. AGRICULTURA, PESCA Y ALIMENTACIÓN
2020;417A;Desarrollo de la política forestal;122.194,46;41. AGRICULTURA, PESCA Y ALIMENTACIÓN
2020;000X;Transferencias internas (Sección: 21 MINISTERIO DE AGRICULTURA, PESCA Y ALIMENTACIÓN);302.050,44;41. AGRICULTURA, PESCA Y ALIMENTACIÓN
2020;222M;Prestaciones económicas del Mutualismo Administrativo;278.452,90;22. OTRAS PRESTACIONES ECONÓMICAS
2020;312E;Asistencia sanitaria del Mutualismo Administrativo;1.462.066,73;31. SANIDAD
2020;467G;Investigación y desarrollo de la Sociedad de la Información;45.832,66;46. INVESTIGACIÓN, DESARROLLO, INNOVACIÓN Y DIGITALIZACIÓN
2020;921M;Dirección y Servicios Generales de Política Territorial y Función Pública;9.259,16;92. SERVICIOS DE CARÁCTER GENERAL
2020;921N;Dirección y organización de la Administración Pública;24.745,79;92. SERVICIOS DE CARÁCTER GENERAL
2020;921O;Formación del personal de las Administraciones Públicas;84.840,72;92. SERVICIOS DE CARÁCTER GENERAL
2020;921P;Administración periférica del Estado;248.707,36;92. SERVICIOS DE CARÁCTER GENERAL
2020;921X;Evaluación de la transparencia de la actividad pública;2.276,86;92. SERVICIOS DE CARÁCTER GENERAL
2020;922M;Organización territorial del Estado y desarrollo de sus sistemas de colaboración;13.122,70;92. SERVICIOS DE CARÁCTER GENERAL
2020;942A;Cooperación económica local del Estado;37.268,17;94. TRANSFERENCIAS A OTRAS ADMINISTRACIONES PÚBLICAS
2020;000X;Transferencias internas (Sección: 22 MINISTERIO DE POLÍTICA TERRITORIAL Y FUNCIÓN PÚBLICA);14.347,93;94. TRANSFERENCIAS A OTRAS ADMINISTRACIONES PÚBLICAS
2020;423M;Desarrollo alternativo de las comarcas mineras del carbón;32.200,00;42. INDUSTRIA Y ENERGÍA
2020;423N;Explotación minera;290.689,95;42. INDUSTRIA Y ENERGÍA
2020;424M;Seguridad nuclear y protección radiológica;46.877,04;42. INDUSTRIA Y ENERGÍA
2020;425A;Normativa y desarrollo energético;535.231,37;42. INDUSTRIA Y ENERGÍA
2020;451O;Dirección y Servicios Generales para la Transición Ecológica;51.300,72;45. INFRAESTRUCTURAS Y ECOSISTEMAS RESILIENTES
2020;452A;Gestión e infraestructuras del agua;1.194.168,70;45. INFRAESTRUCTURAS Y ECOSISTEMAS RESILIENTES
2020;452M;Normativa y ordenación territorial de los recursos hídricos;69.616,87;45. INFRAESTRUCTURAS Y ECOSISTEMAS RESILIENTES
2020;456A;Calidad del agua;181.624,39;45. INFRAESTRUCTURAS Y ECOSISTEMAS RESILIENTES
2020;456B;Protección y mejora del medio ambiente;20.692,43;45. INFRAESTRUCTURAS Y ECOSISTEMAS RESILIENTES
2020;456C;Protección y mejora del medio natural;52.492,64;45. INFRAESTRUCTURAS Y ECOSISTEMAS RESILIENTES
2020;456D;Actuación en la costa;98.684,63;45. INFRAESTRUCTURAS Y ECOSISTEMAS RESILIENTES
2020;456M;Actuaciones para la prevención de la contaminación y el cambio climático;27.888,69;45. INFRAESTRUCTURAS Y ECOSISTEMAS RESILIENTES
2020;457M;Infraestructuras en comarcas mineras del carbón;45.000,50;45. INFRAESTRUCTURAS Y ECOSISTEMAS RESILIENTES
2020;495B;Meteorología;128.957,86;49. OTRAS ACTUACIONES DE CARÁCTER ECONÓMICO
2020;000X;Transferencias internas (Sección: 23 MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA);4.250.908,57;49. OTRAS ACTUACIONES DE CARÁCTER ECONÓMICO
2020;144A;Cooperación, promoción y difusión cultural en el exterior;8.495,52;14. POLÍTICA EXTERIOR Y DE COOPERACIÓN PARA EL DESARROLLO
2020;322L;Inversiones en centros educativos y otras actividades educativas;15.663,00;32. EDUCACIÓN
2020;331M;Dirección y Servicios Generales de Cultura y Deporte;34.754,65;33. CULTURA
2020;332A;Archivos;27.694,89;33. CULTURA
2020;332B;Bibliotecas;47.053,80;33. CULTURA
2020;333A;Museos;158.137,73;33. CULTURA
2020;333B;Exposiciones;2.196,78;33. CULTURA
2020;334A;Promoción y cooperación cultural;9.489,97;33. CULTURA
2020;334B;Promoción del libro y publicaciones culturales;8.228,43;33. CULTURA
2020;334C;Fomento de las industrias culturales;14.078,60;33. CULTURA
2020;335A;Música y danza;100.816,14;33. CULTURA
2020;335B;Teatro;50.942,15;33. CULTURA
2020;335C;Cinematografía;85.683,72;33. CULTURA
2020;336A;Fomento y apoyo de las actividades deportivas;190.047,26;33. CULTURA
2020;337B;Conservación y restauración de bienes culturales;24.551,52;33. CULTURA
2020;337C;Protección del Patrimonio Histórico;8.344,24;33. CULTURA
2020;000X;Transferencias internas (Sección: 24 MINISTERIO DE CULTURA Y DEPORTE);483.652,24;33. CULTURA
2020;232B;Igualdad de oportunidades entre mujeres y hombres;19.672,50;23. SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL
2020;232C;Actuaciones para la prevención integral de la violencia de género;159.508,50;23. SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL
2020;232D;Igualdad de trato y diversidad;1.348,17;23. SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL
2020;337A;Administración del Patrimonio Histórico-Nacional;117.428,67;33. CULTURA
2020;462M;Investigación y estudios sociológicos y constitucionales;12.075,52;46. INVESTIGACIÓN, DESARROLLO, INNOVACIÓN Y DIGITALIZACIÓN
2020;467G;Investigación y desarrollo de la Sociedad de la Información;604,82;46. INVESTIGACIÓN, DESARROLLO, INNOVACIÓN Y DIGITALIZACIÓN
2020;911Q;Apoyo a la gestión administrativa de la Jefatura del Estado;6.182,90;91. ÓRGANOS CONSTITUCIONALES, GOBIERNO Y OTROS
2020;912M;Presidencia del Gobierno;35.941,95;91. ÓRGANOS CONSTITUCIONALES, GOBIERNO Y OTROS
2020;912O;Relaciones con las Cortes Generales, Secretariado del Gobierno y apoyo a la Alta Dirección;30.638,24;91. ÓRGANOS CONSTITUCIONALES, GOBIERNO Y OTROS
2020;921Q;Cobertura informativa;68.451,49;92. SERVICIOS DE CARÁCTER GENERAL
2020;921R;Publicidad de las normas legales;31.062,64;92. SERVICIOS DE CARÁCTER GENERAL
2020;000X;Transferencias internas (Sección: 25 MINISTERIO DE LA PRESIDENCIA, RELACIONES CON LAS CORTES E IGUALDAD);131.412,74;92. SERVICIOS DE CARÁCTER GENERAL
2020;231A;Plan Nacional sobre Drogas;14.868,22;23. SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL
2020;231F;Otros servicios sociales del Estado;242.259,06;23. SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL
2020;231G;Atención a la infancia y a las familias;5.938,78;23. SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL
2020;232A;Promoción y servicios a la juventud;32.961,44;23. SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL
2020;311M;Dirección y Servicios Generales de Sanidad, Consumo y Bienestar Social;49.566,91;31. SANIDAD
2020;311O;Políticas de Salud y Ordenación Profesional;9.024,45;31. SANIDAD
